EventId,Theatre,EventDate,Year,Month,Day,PerformanceTitle,PerformanceType,PerformanceId,WorkId,TCPId,ActCount,WorkTitle,AuthorId,AuthorName,TheatronomicsGenreId,TheatronomicsGenreLabel
40604,Covent Garden,17791029,1779,10,29,Plymouth In An Uproar,afterpiece,86279,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40605,Drury Lane,17791030,1779,10,30,Hamlet,mainpiece,86282,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
40605,Drury Lane,17791030,1779,10,30,"The Critic; or, A Tragedy Rehears'd",afterpiece,86283,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40606,Covent Garden,17791030,1779,10,30,The Duenna,mainpiece,86284,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40606,Covent Garden,17791030,1779,10,30,Plymouth In An Uproar,afterpiece,86285,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40607,Drury Lane,17791101,1779,11,1,Othello,mainpiece,86287,597,A11954,,Othello,10,William Shakespeare,13,Tragedy
40607,Drury Lane,17791101,1779,11,1,The Critic,afterpiece,86288,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40608,Covent Garden,17791101,1779,11,1,King Richard The Third,mainpiece,86289,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
40608,Covent Garden,17791101,1779,11,1,Plymouth In An Uproar,afterpiece,86290,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40609,Drury Lane,17791102,1779,11,2,The Beggar's Opera,mainpiece,86291,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
40609,Drury Lane,17791102,1779,11,2,The Critic,afterpiece,86292,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40610,Drury Lane,17791103,1779,11,3,The Tempest,mainpiece,86293,98,K046085.000,3,The Tempest,766,J.C. Foote,16,Tragicomedy
40610,Drury Lane,17791103,1779,11,3,The Critic,afterpiece,86294,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40611,Covent Garden,17791103,1779,11,3,The Bondman,mainpiece,86296,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40611,Covent Garden,17791103,1779,11,3,Plymouth In An Uproar,afterpiece,86297,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40612,Drury Lane,17791104,1779,11,4,The Way Of The World,mainpiece,86299,1409,A34327,5,The Way of the World,187,William Congreve,2,Comedy
40612,Drury Lane,17791104,1779,11,4,The Critic,afterpiece,86300,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40613,Covent Garden,17791104,1779,11,4,The Inconstant,mainpiece,86301,3469,NULL,NULL,The Inconstant,214,George Farquhar,NULL,NULL
40613,Covent Garden,17791104,1779,11,4,The Touchstone,afterpiece,86302,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40614,Drury Lane,17791105,1779,11,5,The Provok'd Husband,mainpiece,86303,1944,NULL,NULL,"The Provok'd Husband; or, A Journey to London",207,John Vanbrugh,2,Comedy
40614,Drury Lane,17791105,1779,11,5,The Critic,afterpiece,86304,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40615,Covent Garden,17791105,1779,11,5,The Lady Of The Manor,mainpiece,86305,2788,K038489.000,3,The Lady of the Manor,513,William Kenrick,2,Comedy
40615,Covent Garden,17791105,1779,11,5,The Touchstone,afterpiece,86306,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40616,Drury Lane,17791106,1779,11,6,The School For Scandal,mainpiece,86308,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40616,Drury Lane,17791106,1779,11,6,The Camp,afterpiece,86309,2786,K029722.000,2,The Camp,798,Thomas Linley Sr. ,2,Comedy
40617,Covent Garden,17791106,1779,11,6,The Suspicious Husband,mainpiece,86310,2331,NULL,NULL,The Suspicious Husband,463,Benjamin Hoadly,2,Comedy
40617,Covent Garden,17791106,1779,11,6,The Touchstone,afterpiece,86311,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40618,Drury Lane,17791108,1779,11,8,Mahomet,mainpiece,86312,2306,NULL,NULL,Mahomet the Imposter,393,James Miller,13,Tragedy
40618,Drury Lane,17791108,1779,11,8,The Critic,afterpiece,86313,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40619,Covent Garden,17791108,1779,11,8,Romeo And Juliet,mainpiece,86314,655,A11954,,Romeo and Juliet,10,William Shakespeare,13,Tragedy
40619,Covent Garden,17791108,1779,11,8,Plymouth In An Uproar,afterpiece,86315,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40621,Drury Lane,17791109,1779,11,9,The Discovery,mainpiece,86320,148,NULL,NULL,The Discovery,504,Frances Sheridan,2,Comedy
40621,Drury Lane,17791109,1779,11,9,The Critic,afterpiece,86321,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40622,Covent Garden,17791109,1779,11,9,The Duenna,mainpiece,86322,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40622,Covent Garden,17791109,1779,11,9,The Apprentice,afterpiece,86323,2421,K064728.000,2,The Apprentice,486,Arthur Murphy,2,Comedy
40623,Drury Lane,17791110,1779,11,10,Othello,mainpiece,86325,597,A11954,,Othello,10,William Shakespeare,13,Tragedy
40623,Drury Lane,17791110,1779,11,10,The Critic,afterpiece,86326,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40624,Covent Garden,17791110,1779,11,10,The Duke Of Milan,mainpiece,86327,2825,NULL,NULL,The Duke of Milan,528,Richard Cumberland,13,Tragedy
40624,Covent Garden,17791110,1779,11,10,The Touchstone,afterpiece,86328,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40625,Drury Lane,17791111,1779,11,11,The Hypocrite,mainpiece,86329,830,NULL,NULL,The Hypocrite,82,Thomas Shadwell,NULL,NULL
40625,Drury Lane,17791111,1779,11,11,The Critic,afterpiece,86330,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40626,Covent Garden,17791111,1779,11,11,The Merchant Of Venice,mainpiece,86331,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
40626,Covent Garden,17791111,1779,11,11,Love A-la-mode,afterpiece,86332,2469,A60974,5,Love a-la-mode,462,Charles Macklin,2,Comedy
40627,Drury Lane,17791112,1779,11,12,The Tempest,mainpiece,86334,98,K046085.000,3,The Tempest,766,J.C. Foote,16,Tragicomedy
40627,Drury Lane,17791112,1779,11,12,The Critic,afterpiece,86335,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40628,Covent Garden,17791112,1779,11,12,The Duke Of Milan,mainpiece,86337,2825,NULL,NULL,The Duke of Milan,528,Richard Cumberland,13,Tragedy
40628,Covent Garden,17791112,1779,11,12,William And Nanny,afterpiece,86338,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40629,Drury Lane,17791113,1779,11,13,The Beggar's Opera,mainpiece,86339,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
40629,Drury Lane,17791113,1779,11,13,The Camp,afterpiece,86340,2786,K029722.000,2,The Camp,798,Thomas Linley Sr. ,2,Comedy
40630,Covent Garden,17791113,1779,11,13,The Merry Wives Of Windsor,mainpiece,86341,601,A11954,,The Merry Wives of Windsor,10,William Shakespeare,2,Comedy
40630,Covent Garden,17791113,1779,11,13,Catherine And Petruchio,afterpiece,86342,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
40631,Drury Lane,17791115,1779,11,15,The Gamester,mainpiece,86344,840,A12137,5,The Gamester,26,James Shirley,NULL,NULL
40631,Drury Lane,17791115,1779,11,15,The Wonders Of Derbyshire,afterpiece,86345,2795,NULL,NULL,"The Wonders of Derbyshire; or, Harlequin in the Peak",null,ull],9,Pantomime
40632,Covent Garden,17791115,1779,11,15,The Duke Of Milan,mainpiece,86346,2825,NULL,NULL,The Duke of Milan,528,Richard Cumberland,13,Tragedy
40632,Covent Garden,17791115,1779,11,15,William And Nanny,afterpiece,86347,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40633,Drury Lane,17791116,1779,11,16,Mahomet,mainpiece,86349,2306,NULL,NULL,Mahomet the Imposter,393,James Miller,13,Tragedy
40633,Drury Lane,17791116,1779,11,16,The Camp,afterpiece,86350,2786,K029722.000,2,The Camp,798,Thomas Linley Sr. ,2,Comedy
40634,Covent Garden,17791116,1779,11,16,The Twin Rivals,mainpiece,86351,1447,NULL,NULL,The Twin-Rivals,214,George Farquhar,2,Comedy
40634,Covent Garden,17791116,1779,11,16,The Touchstone,afterpiece,86352,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40635,Drury Lane,17791117,1779,11,17,The Runaway,mainpiece,86353,2711,K044143.000,5,The Runaway,549,Hannah Cowley,2,Comedy
40635,Drury Lane,17791117,1779,11,17,Selima And Azor,afterpiece,86354,2726,NULL,NULL,Selima and Azor,551,Sir George Collier,11,Romance
40636,Covent Garden,17791117,1779,11,17,The Duenna,mainpiece,86355,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40636,Covent Garden,17791117,1779,11,17,William And Nanny,afterpiece,86356,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40637,Drury Lane,17791118,1779,11,18,A Trip To Scarborough,mainpiece,86358,2733,K089925.000,5,A Trip to Scarborough,null,ull],2,Comedy
40637,Drury Lane,17791118,1779,11,18,The Quaker,afterpiece,86359,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40638,Covent Garden,17791118,1779,11,18,The Bondman,mainpiece,86360,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40638,Covent Garden,17791118,1779,11,18,William and Nanny,afterpiece,86361,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40639,Drury Lane,17791119,1779,11,19,A School For Fathers,mainpiece,86363,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40639,Drury Lane,17791119,1779,11,19,The Elopement,afterpiece,86364,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
40640,Covent Garden,17791119,1779,11,19,King Lear,mainpiece,86365,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
40640,Covent Garden,17791119,1779,11,19,William And Nanny,afterpiece,86366,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40641,Drury Lane,17791120,1779,11,20,The Winter's Tale,mainpiece,86367,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40641,Drury Lane,17791120,1779,11,20,The Critic,afterpiece,86368,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40642,Covent Garden,17791120,1779,11,20,The Merchant Of Venice,mainpiece,86371,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
40642,Covent Garden,17791120,1779,11,20,Love A-la-mode,afterpiece,86372,2469,A60974,5,Love a-la-mode,462,Charles Macklin,2,Comedy
40643,Drury Lane,17791122,1779,11,22,A Bold Stroke For A Wife,mainpiece,86374,1616,K031892.000,5,A Bold Stroke for a Wife,222,Susanna Centlivre,2,Comedy
40643,Drury Lane,17791122,1779,11,22,The Critic,afterpiece,86375,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40644,Covent Garden,17791122,1779,11,22,Hamlet,mainpiece,86377,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
40644,Covent Garden,17791122,1779,11,22,Three Weeks after Marriage,afterpiece,86378,2717,NULL,NULL,Three Weeks After Marriage,486,Arthur Murphy,2,Comedy
40645,Drury Lane,17791123,1779,11,23,The Winter's Tale,mainpiece,86379,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40645,Drury Lane,17791123,1779,11,23,The Critic,afterpiece,86380,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40646,Covent Garden,17791123,1779,11,23,The Wonder,mainpiece,86382,1564,K032319.000,5,The Wonder: A Woman Keeps a Secret,222,Susanna Centlivre,2,Comedy
40646,Covent Garden,17791123,1779,11,23,The Commissary,afterpiece,86383,495,NULL,NULL,The Commissary,465,Samuel Foote,2,Comedy
40648,Drury Lane,17791124,1779,11,24,Every Man In His Humour,mainpiece,86386,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
40648,Drury Lane,17791124,1779,11,24,The Critic,afterpiece,86387,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40649,Covent Garden,17791124,1779,11,24,"The First Part Of King Henry The Fourth, With The Humours Of Sir John Falstaff",mainpiece,86388,1404,A59501,5,King Henry the Fourth: With the Humours of Sir John Falstaff,84,Thomas Betterton,NULL,NULL
40649,Covent Garden,17791124,1779,11,24,William And Nanny,afterpiece,86389,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40650,Drury Lane,17791125,1779,11,25,The School For Scandal,mainpiece,86390,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40650,Drury Lane,17791125,1779,11,25,Selima And Azor,afterpiece,86391,2726,NULL,NULL,Selima and Azor,551,Sir George Collier,11,Romance
40651,Covent Garden,17791125,1779,11,25,"Love Makes A Man; Or, The Fop's Fortune",mainpiece,86392,1420,NULL,NULL,"Love Makes A Man: or, The Fop's Fortune",198,Colley Cibber,2,Comedy
40651,Covent Garden,17791125,1779,11,25,William And Nanny,afterpiece,86393,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40652,Drury Lane,17791126,1779,11,26,The Winter's Tale,mainpiece,86394,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40652,Drury Lane,17791126,1779,11,26,The Critic,afterpiece,86395,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40653,Covent Garden,17791126,1779,11,26,The Duenna,mainpiece,86397,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40653,Covent Garden,17791126,1779,11,26,William And Nanny,afterpiece,86398,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40654,Drury Lane,17791127,1779,11,27,The Maid Of The Mill,mainpiece,86400,291,K039360.000,3,The Maid of the Mill,501,Isaac Bickerstaffe,2,Comedy
40654,Drury Lane,17791127,1779,11,27,The Critic,afterpiece,86401,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40655,Covent Garden,17791127,1779,11,27,She Stoops To Conquer,mainpiece,86402,2653,K020903.000,5,"She Stoops to Conquer; or, The Mistakes of a Night",520,Oliver Goldsmith,2,Comedy
40655,Covent Garden,17791127,1779,11,27,William And Nanny,afterpiece,86403,2826,NULL,NULL,William and Nanny,584,Richard Josceline Goodenough,10,Pastoral
40657,Drury Lane,17791129,1779,11,29,The Winter's Tale,mainpiece,86407,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40657,Drury Lane,17791129,1779,11,29,The Critic,afterpiece,86408,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40658,Covent Garden,17791129,1779,11,29,Macbeth,mainpiece,86410,731,A59503,5,Macbeth,13,Sir William Davenant,13,Tragedy
40658,Covent Garden,17791129,1779,11,29,The Invasion,afterpiece,86411,2787,K035829.000,2,"The Invasion; or, A Trip to Brighthelmstone",575,Frederick Pilon,4,Farce
40659,Drury Lane,17791130,1779,11,30,A Trip To Scarborough,mainpiece,86413,2733,K089925.000,5,A Trip to Scarborough,null,ull],2,Comedy
40659,Drury Lane,17791130,1779,11,30,The Critic,afterpiece,86414,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40660,Covent Garden,17791130,1779,11,30,The Busy Body,mainpiece,86415,1520,K009642.000,5,The Busie Body,222,Susanna Centlivre,2,Comedy
40660,Covent Garden,17791130,1779,11,30,"The Mirror; or, Harlequin Every-where",afterpiece,86416,2828,K021266.000,,"The Mirror; or, Harlequin Every-where",538,Charles Dibdin,9,Pantomime
40662,Drury Lane,17791201,1779,12,1,The Winter's Tale,mainpiece,86419,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40662,Drury Lane,17791201,1779,12,1,The Critic,afterpiece,86420,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40663,Covent Garden,17791201,1779,12,1,The West Indian,mainpiece,86422,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
40663,Covent Garden,17791201,1779,12,1,The Mirror,afterpiece,86423,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40664,Drury Lane,17791202,1779,12,2,The Times,mainpiece,86424,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40664,Drury Lane,17791202,1779,12,2,The Padlock,afterpiece,86425,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
40665,Covent Garden,17791202,1779,12,2,The Orphan,mainpiece,86426,1106,A53521,5,"The Orphan; or, The Unhappy Marriage",135,Thomas Otway,13,Tragedy
40665,Covent Garden,17791202,1779,12,2,The Mirror,afterpiece,86427,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40666,Drury Lane,17791203,1779,12,3,The Winter's Tale,mainpiece,86428,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40666,Drury Lane,17791203,1779,12,3,The Critic,afterpiece,86429,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40667,Covent Garden,17791203,1779,12,3,All In The Wrong,mainpiece,86431,30,K030424.000,5,All in the Wrong,486,Arthur Murphy,2,Comedy
40667,Covent Garden,17791203,1779,12,3,The Mirror,afterpiece,86432,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40668,Drury Lane,17791204,1779,12,4,The Times,mainpiece,86433,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40668,Drury Lane,17791204,1779,12,4,The Rival Candidates,afterpiece,86434,2692,K048293.000,2,The Rival Candidates,545,Henry Bate,2,Comedy
40669,Covent Garden,17791204,1779,12,4,The Merchant Of Venice,mainpiece,86435,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
40669,Covent Garden,17791204,1779,12,4,The Mirror,afterpiece,86436,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40671,Drury Lane,17791206,1779,12,6,The Times,mainpiece,86440,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40671,Drury Lane,17791206,1779,12,6,The Quaker,afterpiece,86441,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40672,Covent Garden,17791206,1779,12,6,King Richard The Third,mainpiece,86442,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
40672,Covent Garden,17791206,1779,12,6,The Mirror,afterpiece,86443,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40673,Drury Lane,17791207,1779,12,7,The Times,mainpiece,86444,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40673,Drury Lane,17791207,1779,12,7,The Wonders Of Derbyshire,afterpiece,86445,2795,NULL,NULL,"The Wonders of Derbyshire; or, Harlequin in the Peak",null,ull],9,Pantomime
40674,Covent Garden,17791207,1779,12,7,The Merry Wives Of Windsor,mainpiece,86446,601,A11954,,The Merry Wives of Windsor,10,William Shakespeare,2,Comedy
40674,Covent Garden,17791207,1779,12,7,The Mirror,afterpiece,86447,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40676,Drury Lane,17791208,1779,12,8,The Times,mainpiece,86450,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40676,Drury Lane,17791208,1779,12,8,High Life below Stairs,afterpiece,86451,316,K096840.000,2,High Life Below Stairs,509,James Townley,4,Farce
40677,Covent Garden,17791208,1779,12,8,The Duenna,mainpiece,86453,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40677,Covent Garden,17791208,1779,12,8,The Mirror,afterpiece,86454,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40678,Drury Lane,17791209,1779,12,9,The Times,mainpiece,86455,2829,K020900.000,5,The Times,508,Elizabeth Griffith,2,Comedy
40678,Drury Lane,17791209,1779,12,9,Who's The Dupe,afterpiece,86456,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40679,Covent Garden,17791209,1779,12,9,Fatal Falshood,mainpiece,86457,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40679,Covent Garden,17791209,1779,12,9,The Mirror,afterpiece,86458,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40680,Drury Lane,17791210,1779,12,10,The Stratagem,mainpiece,86459,1503,NULL,NULL,The Stratagem,214,George Farquhar,2,Comedy
40680,Drury Lane,17791210,1779,12,10,The Critic,afterpiece,86460,2824,K020290.000,3,The Critic,null,ull],2,Comedy
40681,Covent Garden,17791210,1779,12,10,The Duenna,mainpiece,86462,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40681,Covent Garden,17791210,1779,12,10,The Mirror,afterpiece,86463,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40682,Drury Lane,17791211,1779,12,11,The Winter's Tale,mainpiece,86464,2624,NULL,NULL,The Winter's Tale,500,Thomas Hull,NULL,NULL
40682,Drury Lane,17791211,1779,12,11,Who's The Dupe,afterpiece,86465,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40683,Covent Garden,17791211,1779,12,11,The Chances,mainpiece,86467,608,A27178,,The Chances,5,John Fletcher,2,Comedy
40683,Covent Garden,17791211,1779,12,11,The Mirror,afterpiece,86468,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40685,Drury Lane,17791213,1779,12,13,Zoraida,mainpiece,86471,2830,NULL,NULL,Zoraida,585,William Hodson,13,Tragedy
40685,Drury Lane,17791213,1779,12,13,The Rival Candidates,afterpiece,86472,2692,K048293.000,2,The Rival Candidates,545,Henry Bate,2,Comedy
40686,Covent Garden,17791213,1779,12,13,Fatal Falshood,mainpiece,86474,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
