year,date,title,author
1761,1761-09-23,La nueva ira de Dios y Tamerlán de Persia,"Vélez de Guevara, Luis"
1761,1761-09-23,Het Leidsche studentenleeven. Kluchtig blyspel,"Mauricius, Johan Jacob"
1761,1761-09-25,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-09-25,"Lubin, ou le sot vange","Poisson, Raymond"
1761,1761-09-26,Cinna,"Corneille, Pierre"
1761,1761-09-26,,
1761,1761-09-28,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen"
1761,1761-09-28,Broershert,"Leeuw, Adriaan Bastiaansz de"
1761,1761-09-29,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1761,1761-09-29,De pellegrimagie na het eiland Citherea. Ballet waar in gezongen werd,"Le Roy, Bernard"
1761,1761-09-30,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1761,1761-09-30,De pellegrimagie na het eiland Citherea. Ballet waar in gezongen werd,"Le Roy, Bernard"
1761,1761-10-01,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1761,1761-10-01,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter"
1761,1761-10-02,Reinar después de morir,"Vélez de Guevara, Luis"
1761,1761-10-02,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van"
1761,1761-10-03,Andromaque,"Racine, Jean"
1761,1761-10-03,Andromaque,"Racine, Jean"
1761,1761-10-03,"La folle querelle, ou La critique d'Andromaque","Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-10-03,"La folle querelle, ou La critique d'Andromaque","Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-10-05,Arlequin Sauvage,"La Font, Joseph de"
1761,1761-10-05,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1761,1761-10-05,Henrich og Pernille,"Holberg, Ludvig"
1761,1761-10-06,Le légataire universel,"Regnard, Jean François"
1761,1761-10-06,"De bedrooge woekeraar, blyspel","Alewyn, Abraham"
1761,1761-10-07,"De dood van Johan en Garcias, of De onzydige regtspleeging van Cosmos de Medicis, groothertog van Toscanen. Treurspel","Bruin, Claas"
1761,1761-10-07,"Jan Klaaz. of gewaande dienstmaagt, blijspel","Asselijn, Thomas"
1761,1761-10-08,"Nanine, ou Le préjugé vaincu, comédie",Voltaire
1761,1761-10-08,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter"
1761,1761-10-10,Polyxène,"La Fosse, Antoine de"
1761,1761-10-10,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van"
1761,1761-10-12,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1761,1761-10-12,"De meid, kaptein, schutter en tamboer, kluchtspel","Dulken, Gerrit van"
1761,1761-10-15,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1761,1761-10-15,De Gramschap,"Ogier, Willem"
1761,1761-10-17,"Astrate, roy de Tyr","Quinault, Philippe"
1761,1761-10-17,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1761,1761-10-17,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1761,1761-10-19,La vida es sueño,"Calderón de la Barca, Pedro"
1761,1761-10-19,"De Ontrouwe Kantoorknecht, en Lichtvaardige Dienstmaagd","Bernagie, Pieter"
1761,1761-10-26,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-02,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-03,Edouard III. Tragédie,"Gresset, Jean Baptiste Louis"
1761,1761-11-03,"La serva padrona, opera","Federico, Gennaro Antonio"
1761,1761-11-03,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1761,1761-11-03,"La serva padrona, opera","Federico, Gennaro Antonio"
1761,1761-11-03,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1761,1761-11-07,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-09,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-10,"Gustave Wasa, tragédie","Piron, Alexis"
1761,1761-11-10,"La serva padrona, opera","Federico, Gennaro Antonio"
1761,1761-11-10,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1761,1761-11-10,"La serva padrona, opera","Federico, Gennaro Antonio"
1761,1761-11-10,"La serva padrona, opera","Pergolesi, Giovanni Battista"
1761,1761-11-14,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-16,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-17,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1761,1761-11-17,L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-11-21,Iphigénie,"Racine, Jean"
1761,1761-11-21,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1761,1761-11-23,Faëton of Reuckeloze stoutheit. Treurspel,"Vondel, Joost van den"
1761,1761-11-24,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1761,1761-11-24,"Bajocco et Serpilla, parodie francoise du Joueur","Sodi, Carlo"
1761,1761-11-28,Demofoonte,"Metastasio, Pietro"
1761,1761-11-28,"Le Français à Londres, comédie","Boissy, Louis de"
1761,1761-11-30,Demofoonte,"Metastasio, Pietro"
1761,1761-11-30,"De zwetser, kluchtspel","Langendijk, Pieter"
1761,1761-12-01,Demofoonte,"Metastasio, Pietro"
1761,1761-12-01,"Bajocco et Serpilla, parodie francoise du Joueur","Sodi, Carlo"
1761,1761-12-05,"L'Enfant prodigue, comédie",Voltaire
1761,1761-12-05,George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-12-05,George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-12-07,Démocrite,"Regnard, Jean François"
1761,1761-12-07,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-12-08,"Le Caffé ou l’Écossaise, comédie",Voltaire
1761,1761-12-08,Le galant jardinier,"Dancourt, Florent Carton"
1761,1761-12-12,"Le Caffé ou l’Écossaise, comédie",Voltaire
1761,1761-12-12,"La Pupille, comédie","Fagan, Christophe Barthélemy"
1761,1761-12-14,"Le Caffé ou l’Écossaise, comédie",Voltaire
1761,1761-12-14,Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-12-15,"Scilla, treurspel","Rotgans, Lukas"
1761,1761-12-15,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1761,1761-12-19,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1761,1761-12-19,Les trois freres rivaux,"La Font, Joseph de"
1761,1761-12-21,L'école des femmes,"Molière (ps. Poquelin, Jean Baptiste)"
1761,1761-12-21,Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1761,1761-12-22,Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1761,1761-12-22,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham"
1761,1761-12-28,Gysbreght van Aemstel,"Vondel, Joost van den"
1761,1761-12-28,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1761,1761-12-28,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1761,1761-12-29,Gysbreght van Aemstel,"Vondel, Joost van den"
1761,1761-12-29,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1761,1761-12-29,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1762,1762-01-05,Gysbreght van Aemstel,"Vondel, Joost van den"
1762,1762-01-05,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1762,1762-01-05,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1762,1762-01-09,"Aristomène, tragédie","Marmontel, Jean François"
1762,1762-01-09,"De vryer kamenier, en de knecht minnemoer, of De gelukte liefdelist. Kluchtspel","Broek, Lambertus van den"
1762,1762-01-11,"Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1762,1762-01-11,,
1762,1762-01-12,Aruntius. Treurspel,"Bruyn, Jan"
1762,1762-01-12,"Krispyn, jufvrouw en notaris. Blyspel","Ryk, Jacob de (incorrect: Jan de Rijck)"
1762,1762-01-16,Aruntius. Treurspel,"Bruyn, Jan"
1762,1762-01-16,Les folies amoureuses,"Regnard, Jean François"
1762,1762-01-18,Joan Galeasso: dwingeland van Milanen; treurspel,"Arents, Thomas"
1762,1762-01-18,Les vendanges de Suresne,"Dancourt, Florent Carton"
1762,1762-01-19,"Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1762,1762-01-19,"La Dragone ou Merlin dragon, comedie",Desmarres
1762,1762-01-23,Philoctete: tragédie,"Chateaubrun, Jean Baptiste Vivien de"
1762,1762-01-23,"Krispyn filozoof, blyspél","Styl, Simon"
1762,1762-01-25,"Timon le misantrope, comedie","Delisle de La Drevetière, Louis François"
1762,1762-01-25,"De stiefmoer, kluchtspel","Asselijn, Thomas"
1762,1762-01-26,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1762,1762-01-26,"De stiefvaar, blijspel","Asselijn, Thomas"
1762,1762-01-30,"Heraclius, empereur d'Orient","Corneille, Pierre"
1762,1762-01-30,Crispin rival de son maître,"Lesage, Alain René"
1762,1762-02-01,Le bourgeois gentilhomme,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-02-01,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-02-06,Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1762,1762-02-06,L'amant auteur et valet: comédie,"Cérou, Pierre"
1762,1762-02-08,De verwaande Hóllandsche Franschman. Blyspél,"Pels, Andries"
1762,1762-02-08,De verwaande Hóllandsche Franschman. Blyspél,Nil Volentibus Arduum group
1762,1762-02-08,Haat en nydt,"Ogier, Willem"
1762,1762-02-13,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1762,1762-02-13,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-02-13,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1762,1762-02-13,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-02-13,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1762,1762-02-15,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1762,1762-02-15,Aulularia,"Plautus, T. Maccius"
1762,1762-02-15,Aulularia,"Plautus, T. Maccius"
1762,1762-02-20,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1762,1762-02-20,De schrandere tooneelspeelder. Blyspel,"Hoeven, Willem van der"
1762,1762-02-22,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1762,1762-02-22,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham"
1762,1762-03-01,"De deugdzame hoveling, treurspel","Bruin, Claas"
1762,1762-03-01,De spookende boer; kluchtspel,"Elias, Jacob"
1762,1762-03-08,Coriolan: tragedie,"Abeille, Gaspard"
1762,1762-03-08,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus"
1762,1762-03-13,Childeric,"Morand, Pierre de"
1762,1762-03-13,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van"
1762,1762-03-15,"Le préjugé à la mode, comédie","La Chaussée, Pierre-Claude Nivelle de"
1762,1762-03-15,"Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1762,1762-03-20,"Le préjugé à la mode, comédie","La Chaussée, Pierre-Claude Nivelle de"
1762,1762-03-20,"L'épreuve, comédie","Carlet de Chamblain de Marivaux, Pierre"
1762,1762-03-22,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter"
1762,1762-03-22,"Philippyn, mr. koppelaar; blyspel.","Alewyn, Abraham"
1762,1762-03-27,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1762,1762-03-27,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1762,1762-03-27,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1762,1762-03-29,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1762,1762-03-29,"Krispyn, barbier, dansmeester, pagie, en graaf; kluchtspel","Krook, Enoch"
1762,1762-03-29,"Krispyn, barbier, dansmeester, pagie, en graaf; kluchtspel","Kroon, Daniel"
1762,1762-04-03,"Achilles, treurspel","Huydecoper, Balthasar"
1762,1762-04-03,Les trois Gascons,"Dancourt, Florent Carton"
1762,1762-04-03,Les trois Gascons,"La Motte, Antoine Houdar de"
1762,1762-04-03,Les trois Gascons,"Boindin, Nicolas"
1762,1762-04-05,"La mere confidente, comédie","Carlet de Chamblain de Marivaux, Pierre"
1762,1762-04-05,"L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1762,1762-04-10,"La mere confidente, comédie","Carlet de Chamblain de Marivaux, Pierre"
1762,1762-04-10,L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-04-13,A lo que obligan los celos,"Enríquez Gómez, Antonio"
1762,1762-04-13,Attendez-moi sous l'orme,"Regnard, Jean François"
1762,1762-04-13,Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1762,1762-04-17,Sémiramis,"Poisson, Madeleine Angélique (dame Gabriel de Gomez )"
1762,1762-04-17,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der"
1762,1762-04-19,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1762,1762-04-19,"Lubin, ou le sot vange","Poisson, Raymond"
1762,1762-04-26,Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1762,1762-04-26,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1762,1762-05-03,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-05-03,"Jan Klaaz. of gewaande dienstmaagt, blijspel","Asselijn, Thomas"
1762,1762-05-08,Andromaque,"Racine, Jean"
1762,1762-05-08,Andromaque,"Racine, Jean"
1762,1762-05-08,"Le Français à Londres, comédie","Boissy, Louis de"
1762,1762-08-09,"Aarnout en Adolf van Egmond, hertogen van Gelder. Treurspel","Bruin, Claas"
1762,1762-08-09,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1762,1762-08-09,La coupe enchantée,"Dancourt, Florent Carton"
1762,1762-08-14,Venceslas,"Rotrou, Jean"
1762,1762-08-14,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1762,1762-08-16,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1762,1762-08-16,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1762,1762-08-16,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan"
1762,1762-08-21,Eneas en Turnus; treurspel,"Rotgans, Lukas"
1762,1762-08-21,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1762,1762-08-23,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1762,1762-08-23,Les précieuses ridicules,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-08-26,Cleomenes. Treurspel,"Lingelbach, David"
1762,1762-08-26,"De zwetser, kluchtspel","Langendijk, Pieter"
1762,1762-08-30,Le joueur,"Regnard, Jean François"
1762,1762-08-30,Les fourberies de Scapin,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-09-02,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas"
1762,1762-09-02,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham"
1762,1762-09-06,Le Cid. Tragi-comedie.,"Corneille, Pierre"
1762,1762-09-06,"De Ontrouwe Kantoorknecht, en Lichtvaardige Dienstmaagd","Bernagie, Pieter"
1762,1762-09-09,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1762,1762-09-09,"De meid, kaptein, schutter en tamboer, kluchtspel","Dulken, Gerrit van"
1762,1762-09-11,La mort de César [by Voltaire],Voltaire
1762,1762-09-11,Le Distrait,"Regnard, Jean François"
1762,1762-09-13,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter"
1762,1762-09-13,Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1762,1762-09-16,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1762,1762-09-16,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1762,1762-09-18,"La Mort de Pompée, tragédie","Corneille, Pierre"
1762,1762-09-18,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1762,1762-09-20,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen"
1762,1762-09-20,Broershert,"Leeuw, Adriaan Bastiaansz de"
1762,1762-09-21,"Le grand Tamerlan et Bajazet, tragedie","Magnon, Jean"
1762,1762-09-21,La nueva ira de Dios y Tamerlán de Persia,"Vélez de Guevara, Luis"
1762,1762-09-21,"Lubin, ou le sot vange","Poisson, Raymond"
1762,1762-09-22,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1762,1762-09-22,De Gramschap,"Ogier, Willem"
1762,1762-09-23,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1762,1762-09-23,"Krispyn, jufvrouw en notaris. Blyspel","Ryk, Jacob de (incorrect: Jan de Rijck)"
1762,1762-09-24,Reinar después de morir,"Vélez de Guevara, Luis"
1762,1762-09-24,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van"
1762,1762-09-25,Le fatiche d'Ercole per Deianira. Drama per musica,"Aureli, Aurelio"
1762,1762-09-25,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1762,1762-09-27,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1762,1762-09-27,"Brutamont, of de verlossing van Colombine, door Harlequin, pantomime",
1762,1762-09-28,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1762,1762-09-28,"Brutamont, of de verlossing van Colombine, door Harlequin, pantomime",
1762,1762-09-29,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1762,1762-09-29,"Brutamont, of de verlossing van Colombine, door Harlequin, pantomime",
1762,1762-09-30,La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1762,1762-09-30,La fuerza lastimosa,"Lope de Vega y Carpio, Félix"
1762,1762-09-30,De Mansmoer,"Haps, Pieter Willem van"
1762,1762-10-01,La vida es sueño,"Calderón de la Barca, Pedro"
1762,1762-10-01,Het Leidsche studentenleeven. Kluchtig blyspel,"Mauricius, Johan Jacob"
1762,1762-10-02,"Sabinus et Éponine, tragédie","Richer, Henri"
1762,1762-10-02,Les trois freres rivaux,"La Font, Joseph de"
1762,1762-10-04,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-05,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-06,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-07,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-09,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-11,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-12,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-10-12,"De stiefmoer, kluchtspel","Asselijn, Thomas"
1762,1762-10-14,Medea [by Jan Vos],"Vos, Jan"
1762,1762-10-16,Iphigénie,"Racine, Jean"
1762,1762-10-16,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1762,1762-10-18,"De dood van Johan en Garcias, of De onzydige regtspleeging van Cosmos de Medicis, groothertog van Toscanen. Treurspel","Bruin, Claas"
1762,1762-10-18,Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-10-21,De Vriendschap,"Winde, Martinus van"
1762,1762-10-21,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter"
1762,1762-10-23,Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1762,1762-10-23,"La Pupille, comédie","Fagan, Christophe Barthélemy"
1762,1762-10-25,El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1762,1762-10-25,Vechter. Kluchtspel,"Angelkot, Hermannus"
1762,1762-11-01,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph"
1762,1762-11-01,De Schermerhornsche vrijstermarkt,"Schroder, Johannes"
1762,1762-11-08,"Adèle, comtesse de Ponthieu, tragédie","La Place, Pierre Antoine de"
1762,1762-11-08,L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-11-13,"Adèle, comtesse de Ponthieu, tragédie","La Place, Pierre Antoine de"
1762,1762-11-13,L'amant auteur et valet: comédie,"Cérou, Pierre"
1762,1762-11-15,"Adèle, comtesse de Ponthieu, tragédie","La Place, Pierre Antoine de"
1762,1762-11-15,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-11-20,"Pyrrhus, tragedie","Crébillon, Prosper Jolyot de"
1762,1762-11-20,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1762,1762-11-22,"De deugdzame hoveling, treurspel","Bruin, Claas"
1762,1762-11-22,Le consentement forcé: comédie,"Guyot de Merville, Michel"
1762,1762-11-27,Venceslas,"Rotrou, Jean"
1762,1762-11-27,Le consentement forcé: comédie,"Guyot de Merville, Michel"
1762,1762-11-29,Le légataire universel,"Regnard, Jean François"
1762,1762-11-29,Le consentement forcé: comédie,"Guyot de Merville, Michel"
1762,1762-12-04,"Agrippa, roy d'Albe, ou le faux Tibérinus","Quinault, Philippe"
1762,1762-12-04,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1762,1762-12-06,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1762,1762-12-06,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-12-11,"Scilla, treurspel","Rotgans, Lukas"
1762,1762-12-11,Crispin rival de son maître,"Lesage, Alain René"
1762,1762-12-13,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1762,1762-12-13,Haat en nydt,"Ogier, Willem"
1762,1762-12-18,"L'Enfant prodigue, comédie",Voltaire
